timestamp;log_type;message;stacktrace
114,8619;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,8619;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,8884;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,8884;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,8884;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,8884;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,8884;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,8884;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,8884;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,8884;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,9437;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,9437;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,9437;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,9437;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,9437;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,9437;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,9437;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
114,9437;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0161;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0161;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0161;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0161;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0161;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0161;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0161;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0161;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0401;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0401;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0401;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0401;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0401;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0401;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0401;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0401;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0916;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0916;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0916;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0916;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0916;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0916;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0916;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,0916;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,1431;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,1431;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,1431;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,1431;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,1431;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,1431;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,1431;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,1431;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,169;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,169;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,169;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,169;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,169;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,169;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,169;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,169;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,2132;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,2132;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,2132;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
115,2132;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
